id,project_code,year_of_subsidy_sanct,state_name,state_code,district_name,district_code,agency,supported_by,beneficiary_name,project_address,current_status,project_cost,amount_sanct,sanction_year,subsidy_ratio,project_size_category
795,24AGJ0004186,2007-08,Gujarat,24,Surat,459,NHB,NHB,Neel Post Harvest Centre Prop. Rajeshbhai Dahyabhai Parmar,At: Tundi Ta: Palsana Dist: Surat.,Completed,19.81,3.9,2007,0.19687026754164563,Small (<₹1 Cr)
796,AHM-CS(NHM)-209,2008-09,Gujarat,24,Sabar Kantha,458,NHB,Through NABARD,Mohanpur Cold Storage,at Mohanpur ta Yalod,Completed,0.0,16.06,2008,,
797,AHM-CS(NHM)-208,2008-09,Gujarat,24,Sabar Kantha,458,NHB,Through NABARD,Shree Umiya Cold Storage,"at Chapariya, Survey No. 731/2, Dehgam Road, Ta Bayad",Completed,0.0,20.04,2008,,
798,AHM-CS(NHM)-213,2008-09,Gujarat,24,Banas Kantha,441,NHB,Through NABARD,Giriraj Cold Storage,ta Deesa,Completed,0.0,22.49,2008,,
799,AHM-CS(NHM)-211,2008-09,Gujarat,24,Banas Kantha,441,NHB,Through NABARD,Himalaya Cold Storage,ta Deesa,Completed,0.0,25.0,2008,,
800,AHM-CS(NHM)-212,2008-09,Gujarat,24,Banas Kantha,441,NHB,Through NABARD,Nurlidhar Cold Storage,ta Deesa,Completed,0.0,25.0,2008,,
801,AHM-CS(NHM)-210,2008-09,Gujarat,24,Rajkot,457,NHB,Through NABARD,Tha Tulsidas Ramjibhai,at Kuwadwa,Completed,0.0,23.0,2008,,
802,AHM-CS(NHM)-214,2008-09,Gujarat,24,Banas Kantha,441,NHB,Through NABARD,Jay Bajrang Cold Storage,"At Akhol, Nr. Deesa, Distt:Banaskantha",Completed,0.0,25.0,2008,,
803,AHM-CS(NHB)-216,2008-09,Gujarat,24,Gandhinagar,446,NHB,Through NABARD,M/s Jay Ambe Himghar Pvt.Ltd.,"JayAmbe himgir Pvt. Ltd., Vill:Sampa, Dehgam, Gandhinagar",Completed,0.0,45.33,2008,,
804,AHM-CS(NHB)-215,2008-09,Gujarat,24,Gandhinagar,446,NHB,Through NABARD,M/s Vinayak Cold Storage Pvt. Ltd.,"Vill: Ahmedpur, Dehgam, Gandhnagar",Completed,0.0,41.96,2008,,
805,AHM-CS(NHB)-217,2008-09,Gujarat,24,Ahmadabad,438,NHB,Through NABARD,M/s Kalika CS,,Completed,0.0,9.82,2008,,
806,24AGJ0006120,2008-09,Gujarat,24,Surat,459,NHB,NHB,Mrs.Laxmiben Sureshbhai Parmar,At : Tundi Ta : Palsana Dist : Surat,Completed,18.75,3.62,2008,0.19306666666666666,Small (<₹1 Cr)
807,AHM-CS(NHB)-219,2009-10,Gujarat,24,Banas Kantha,441,NHB,Through NABARD,M/s Ravi Cold Storage,"Kant Road, At:Deesa, Distt:Banaskantha",Completed,0.0,21.4,2009,,
808,AHM-CS(NHB)-218,2009-10,Gujarat,24,Gandhinagar,446,NHB,Through NABARD,M/s Shivam Cold Storage,"Vill: Sampa, Tal:Dehagam, Distt:Gandhinagar",Completed,0.0,50.0,2009,,
809,24AGJ0001979,2009-10,Gujarat,24,Sabar Kantha,458,NHB,NHB,"Kalpeshkumar Amrutbhai Patel,","A/p - Voravav (Mudeti), Tal- Idar, Dist- Sabarkantha (Gujarat)",Completed,21.0,3.73,2009,0.17761904761904762,Small (<₹1 Cr)
810,24AGJ0001589,2009-10,Gujarat,24,Gandhinagar,446,NHB,NHB,Palaj Agrotech M/S Mr. Smeer Vyas,"Near ONGC, Village - Palaj, Distt - Gandhinagar (Gujarat)",Completed,82.0,9.15,2009,0.11158536585365854,Small (<₹1 Cr)
811,AHM-CS(NHB)-220,2010-11,Gujarat,24,Gandhinagar,446,NHB,Through NABARD,M/s Parasmani Cold Storage Pvt. Ltd.,"Block No.521/1, Babalpura, Village : Sampa, Rakhiyal Road, Dehgam, Gandhinagar",Completed,0.0,25.0,2010,,
812,AHM-CS(NHB)-221,2010-11,Gujarat,24,Gandhinagar,446,NHB,Through NABARD,M/s Tirupati Cold Storage,"R S No.353,354, Sub Plot No.A, AT Boru, Tal : Mansa, Gandhinagar",Completed,0.0,0.0,2010,,
